"iso3","country","sector","mt"
"ZAF","South Africa","Power Industry",233.535498438626
"ZAF","South Africa","Processes",40.1756250894334
"ZAF","South Africa","Transport",45.3438050036386
"ZAF","South Africa","Waste",26.2830293359889
"ZMB","Zambia","Agriculture",13.3550329610672
"ZMB","Zambia","Buildings",2.93213899988882
"ZMB","Zambia","Fuel Exploitation",8.66613883922015
"ZMB","Zambia","Industrial Combustion",3.34789175512702
"ZMB","Zambia","Power Industry",4.28487151188037
"ZMB","Zambia","Processes",2.10641192943526
"ZMB","Zambia","Transport",2.62875048567436
"ZMB","Zambia","Waste",1.19776584552199
"ZWE","Zimbabwe","Agriculture",13.0099053373368
"ZWE","Zimbabwe","Buildings",2.85661698677133
"ZWE","Zimbabwe","Fuel Exploitation",1.6386318414617
"ZWE","Zimbabwe","Industrial Combustion",2.26527654756293
"ZWE","Zimbabwe","Power Industry",4.90195797965787
"ZWE","Zimbabwe","Processes",1.93285189840285
"ZWE","Zimbabwe","Transport",2.39613527490244
"ZWE","Zimbabwe","Waste",1.78289657982955
